event_id,user_id,event_date,day_index,event_type,concept_id,concept_name,category,difficulty,elapsed_days,prior_exposures,prior_accuracy,study_minutes,quiz_score,recall_correct
user_054-d13-e026,user_054,2026-06-14,13,study,statistics,Statistics Fundamentals,data-science,0.55,11,2,1.0,19,,
user_054-d14-e027,user_054,2026-06-15,14,quiz,classification,Classification Metrics,machine-learning,0.52,6,6,0.0,,39,0
user_054-d14-e028,user_054,2026-06-15,14,study,sql-joins,SQL Joins,data,0.42,8,2,0.0,15,,
user_054-d15-e029,user_054,2026-06-16,15,study,prompt-engineering,Prompt Engineering,ai,0.35,6,3,0.0,8,,
user_054-d15-e030,user_054,2026-06-16,15,quiz,prompt-engineering,Prompt Engineering,ai,0.35,0,4,0.0,,86,1
user_054-d16-e031,user_054,2026-06-17,16,quiz,pandas,Pandas DataFrames,data,0.38,12,2,0.0,,37,0
user_054-d16-e032,user_054,2026-06-17,16,quiz,oop,Object-Oriented Programming,programming,0.48,3,4,0.0,,25,0
user_054-d17-e033,user_054,2026-06-18,17,study,oop,Object-Oriented Programming,programming,0.48,1,5,0.0,23,,
user_054-d17-e034,user_054,2026-06-18,17,study,classification,Classification Metrics,machine-learning,0.52,3,7,0.0,23,,
user_054-d17-e035,user_054,2026-06-18,17,study,classification,Classification Metrics,machine-learning,0.52,0,8,0.0,10,,
user_054-d18-e036,user_054,2026-06-19,18,study,rag,Retrieval-Augmented Generation,ai,0.62,10,1,0.0,20,,
user_054-d18-e037,user_054,2026-06-19,18,quiz,pandas,Pandas DataFrames,data,0.38,2,3,0.0,,84,1
user_054-d18-e038,user_054,2026-06-19,18,study,sql-joins,SQL Joins,data,0.42,4,3,0.0,45,,
user_054-d19-e039,user_054,2026-06-20,19,study,statistics,Statistics Fundamentals,data-science,0.55,6,3,1.0,12,,
user_054-d19-e040,user_054,2026-06-20,19,study,pandas,Pandas DataFrames,data,0.38,1,4,0.5,38,,
user_054-d20-e041,user_054,2026-06-21,20,study,sql-joins,SQL Joins,data,0.42,2,4,0.0,27,,
user_054-d21-e042,user_054,2026-06-22,21,quiz,statistics,Statistics Fundamentals,data-science,0.55,2,4,1.0,,48,0
user_054-d21-e043,user_054,2026-06-22,21,study,pandas,Pandas DataFrames,data,0.38,2,5,0.5,37,,
user_054-d22-e044,user_054,2026-06-23,22,study,prompt-engineering,Prompt Engineering,ai,0.35,7,5,0.5,39,,
user_054-d22-e045,user_054,2026-06-23,22,study,rag,Retrieval-Augmented Generation,ai,0.62,4,2,0.0,40,,
user_054-d22-e046,user_054,2026-06-23,22,study,classification,Classification Metrics,machine-learning,0.52,5,9,0.0,42,,
user_054-d23-e047,user_054,2026-06-24,23,study,oop,Object-Oriented Programming,programming,0.48,6,6,0.0,36,,
user_054-d25-e048,user_054,2026-06-26,25,study,pandas,Pandas DataFrames,data,0.38,4,6,0.5,40,,
user_054-d25-e049,user_054,2026-06-26,25,study,sql-joins,SQL Joins,data,0.42,5,5,0.0,35,,
user_054-d26-e050,user_054,2026-06-27,26,study,statistics,Statistics Fundamentals,data-science,0.55,5,5,0.5,42,,
user_054-d26-e051,user_054,2026-06-27,26,quiz,pandas,Pandas DataFrames,data,0.38,1,7,0.5,,81,1
user_054-d27-e052,user_054,2026-06-28,27,study,statistics,Statistics Fundamentals,data-science,0.55,1,6,0.5,14,,
user_054-d28-e053,user_054,2026-06-29,28,study,pandas,Pandas DataFrames,data,0.38,2,8,0.667,17,,
user_054-d28-e054,user_054,2026-06-29,28,quiz,sql-joins,SQL Joins,data,0.42,3,6,0.0,,30,0
user_054-d29-e055,user_054,2026-06-30,29,quiz,oop,Object-Oriented Programming,programming,0.48,6,7,0.0,,70,0
user_054-d29-e056,user_054,2026-06-30,29,study,classification,Classification Metrics,machine-learning,0.52,7,10,0.0,24,,
user_055-d00-e001,user_055,2026-06-01,0,study,fastapi,FastAPI Backend,backend,0.4,0,0,0.0,44,,
user_055-d00-e002,user_055,2026-06-01,0,study,fastapi,FastAPI Backend,backend,0.4,0,1,0.0,33,,
user_055-d02-e003,user_055,2026-06-03,2,study,sql-joins,SQL Joins,data,0.42,0,0,0.0,37,,
user_055-d03-e004,user_055,2026-06-04,3,study,classification,Classification Metrics,machine-learning,0.52,0,0,0.0,20,,
user_055-d03-e005,user_055,2026-06-04,3,study,classification,Classification Metrics,machine-learning,0.52,0,1,0.0,31,,
user_055-d05-e006,user_055,2026-06-06,5,study,prompt-engineering,Prompt Engineering,ai,0.35,0,0,0.0,43,,
user_055-d06-e007,user_055,2026-06-07,6,study,vector-db,Vector Databases,ai,0.58,0,0,0.0,40,,
user_055-d06-e008,user_055,2026-06-07,6,study,statistics,Statistics Fundamentals,data-science,0.55,0,0,0.0,14,,
user_055-d08-e009,user_055,2026-06-09,8,study,classification,Classification Metrics,machine-learning,0.52,5,2,0.0,10,,
user_055-d09-e010,user_055,2026-06-10,9,study,classification,Classification Metrics,machine-learning,0.52,1,3,0.0,25,,
user_055-d09-e011,user_055,2026-06-10,9,study,vector-db,Vector Databases,ai,0.58,3,1,0.0,14,,
user_055-d11-e012,user_055,2026-06-12,11,quiz,fastapi,FastAPI Backend,backend,0.4,11,2,0.0,,28,0
user_055-d12-e013,user_055,2026-06-13,12,study,classification,Classification Metrics,machine-learning,0.52,3,4,0.0,17,,
user_055-d12-e014,user_055,2026-06-13,12,study,vector-db,Vector Databases,ai,0.58,3,2,0.0,20,,
user_055-d12-e015,user_055,2026-06-13,12,study,fastapi,FastAPI Backend,backend,0.4,1,3,0.0,44,,
user_055-d13-e016,user_055,2026-06-14,13,study,prompt-engineering,Prompt Engineering,ai,0.35,8,1,0.0,26,,
user_055-d13-e017,user_055,2026-06-14,13,quiz,sql-joins,SQL Joins,data,0.42,11,1,0.0,,100,1
user_055-d14-e018,user_055,2026-06-15,14,quiz,statistics,Statistics Fundamentals,data-science,0.55,8,1,0.0,,33,0
user_055-d14-e019,user_055,2026-06-15,14,study,fastapi,FastAPI Backend,backend,0.4,2,4,0.0,31,,
user_055-d15-e020,user_055,2026-06-16,15,study,classification,Classification Metrics,machine-learning,0.52,3,5,0.0,9,,
user_055-d16-e021,user_055,2026-06-17,16,study,fastapi,FastAPI Backend,backend,0.4,2,5,0.0,39,,
user_055-d17-e022,user_055,2026-06-18,17,study,python-basics,Python Basics,programming,0.22,0,0,0.0,40,,
user_055-d17-e023,user_055,2026-06-18,17,study,prompt-engineering,Prompt Engineering,ai,0.35,4,2,0.0,10,,
user_055-d18-e024,user_055,2026-06-19,18,study,linear-regression,Linear Regression,machine-learning,0.5,0,0,0.0,42,,
user_055-d18-e025,user_055,2026-06-19,18,study,prompt-engineering,Prompt Engineering,ai,0.35,1,3,0.0,12,,
user_055-d18-e026,user_055,2026-06-19,18,study,prompt-engineering,Prompt Engineering,ai,0.35,0,4,0.0,43,,
user_055-d19-e027,user_055,2026-06-20,19,quiz,prompt-engineering,Prompt Engineering,ai,0.35,1,5,0.0,,89,1
user_055-d19-e028,user_055,2026-06-20,19,quiz,sql-joins,SQL Joins,data,0.42,6,2,1.0,,47,0
user_055-d20-e029,user_055,2026-06-21,20,study,classification,Classification Metrics,machine-learning,0.52,5,6,0.0,29,,
user_055-d20-e030,user_055,2026-06-21,20,study,classification,Classification Metrics,machine-learning,0.52,0,7,0.0,37,,
user_055-d20-e031,user_055,2026-06-21,20,quiz,classification,Classification Metrics,machine-learning,0.52,0,8,0.0,,75,1
user_055-d21-e032,user_055,2026-06-22,21,quiz,prompt-engineering,Prompt Engineering,ai,0.35,2,6,1.0,,82,1
user_055-d22-e033,user_055,2026-06-23,22,study,sql-joins,SQL Joins,data,0.42,3,3,0.5,28,,
user_055-d23-e034,user_055,2026-06-24,23,quiz,sql-joins,SQL Joins,data,0.42,1,4,0.5,,86,1
user_055-d23-e035,user_055,2026-06-24,23,quiz,fastapi,FastAPI Backend,backend,0.4,7,6,0.0,,99,1
user_055-d24-e036,user_055,2026-06-25,24,study,linear-regression,Linear Regression,machine-learning,0.5,6,1,0.0,10,,
user_055-d25-e037,user_055,2026-06-26,25,study,linear-regression,Linear Regression,machine-learning,0.5,1,2,0.0,28,,
user_055-d25-e038,user_055,2026-06-26,25,study,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,0,0,0.0,21,,
user_055-d26-e039,user_055,2026-06-27,26,study,statistics,Statistics Fundamentals,data-science,0.55,12,2,0.0,21,,
user_055-d27-e040,user_055,2026-06-28,27,study,fastapi,FastAPI Backend,backend,0.4,4,7,0.5,32,,
user_055-d27-e041,user_055,2026-06-28,27,quiz,classification,Classification Metrics,machine-learning,0.52,7,9,1.0,,76,1
user_055-d28-e042,user_055,2026-06-29,28,quiz,sql-joins,SQL Joins,data,0.42,5,5,0.667,,27,0
user_056-d00-e001,user_056,2026-06-01,0,study,oop,Object-Oriented Programming,programming,0.48,0,0,0.0,34,,
user_056-d00-e002,user_056,2026-06-01,0,study,sql-joins,SQL Joins,data,0.42,0,0,0.0,40,,
user_056-d01-e003,user_056,2026-06-02,1,quiz,sql-joins,SQL Joins,data,0.42,1,1,0.0,,87,1
user_056-d02-e004,user_056,2026-06-03,2,study,sql-joins,SQL Joins,data,0.42,1,2,1.0,27,,
user_056-d02-e005,user_056,2026-06-03,2,study,classification,Classification Metrics,machine-learning,0.52,0,0,0.0,27,,
user_056-d02-e006,user_056,2026-06-03,2,quiz,sql-joins,SQL Joins,data,0.42,0,3,1.0,,90,1
user_056-d04-e007,user_056,2026-06-05,4,study,oop,Object-Oriented Programming,programming,0.48,4,1,0.0,23,,
user_056-d04-e008,user_056,2026-06-05,4,study,sql-joins,SQL Joins,data,0.42,2,4,1.0,17,,
user_056-d04-e009,user_056,2026-06-05,4,study,rag,Retrieval-Augmented Generation,ai,0.62,0,0,0.0,10,,
user_056-d06-e010,user_056,2026-06-07,6,study,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,0,0,0.0,26,,
user_056-d06-e011,user_056,2026-06-07,6,quiz,rag,Retrieval-Augmented Generation,ai,0.62,2,1,0.0,,31,0
user_056-d06-e012,user_056,2026-06-07,6,quiz,sql-joins,SQL Joins,data,0.42,2,5,1.0,,31,0
user_056-d07-e013,user_056,2026-06-08,7,study,sql-joins,SQL Joins,data,0.42,1,6,0.667,21,,
user_056-d08-e014,user_056,2026-06-09,8,quiz,oop,Object-Oriented Programming,programming,0.48,4,2,0.0,,75,1
user_056-d09-e015,user_056,2026-06-10,9,study,python-basics,Python Basics,programming,0.22,0,0,0.0,17,,
user_056-d10-e016,user_056,2026-06-11,10,quiz,rag,Retrieval-Augmented Generation,ai,0.62,4,2,0.0,,30,0
user_056-d10-e017,user_056,2026-06-11,10,study,sql-joins,SQL Joins,data,0.42,3,7,0.667,22,,
user_056-d10-e018,user_056,2026-06-11,10,study,sql-joins,SQL Joins,data,0.42,0,8,0.667,38,,
user_056-d11-e019,user_056,2026-06-12,11,study,rag,Retrieval-Augmented Generation,ai,0.62,1,3,0.0,8,,
user_056-d11-e020,user_056,2026-06-12,11,quiz,rag,Retrieval-Augmented Generation,ai,0.62,0,4,0.0,,85,1
user_056-d12-e021,user_056,2026-06-13,12,study,sql-joins,SQL Joins,data,0.42,2,9,0.667,44,,
user_056-d12-e022,user_056,2026-06-13,12,study,pandas,Pandas DataFrames,data,0.38,0,0,0.0,40,,
user_056-d13-e023,user_056,2026-06-14,13,quiz,pandas,Pandas DataFrames,data,0.38,1,1,0.0,,65,0
user_056-d14-e024,user_056,2026-06-15,14,study,oop,Object-Oriented Programming,programming,0.48,6,3,1.0,24,,
user_056-d15-e025,user_056,2026-06-16,15,quiz,oop,Object-Oriented Programming,programming,0.48,1,4,1.0,,93,1
user_056-d16-e026,user_056,2026-06-17,16,quiz,oop,Object-Oriented Programming,programming,0.48,1,5,1.0,,88,1
user_056-d16-e027,user_056,2026-06-17,16,study,pandas,Pandas DataFrames,data,0.38,3,2,0.0,10,,
user_056-d17-e028,user_056,2026-06-18,17,study,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,11,1,0.0,20,,
user_056-d17-e029,user_056,2026-06-18,17,study,python-basics,Python Basics,programming,0.22,8,1,0.0,10,,
user_056-d18-e030,user_056,2026-06-19,18,study,rag,Retrieval-Augmented Generation,ai,0.62,7,5,0.333,44,,
user_056-d18-e031,user_056,2026-06-19,18,study,oop,Object-Oriented Programming,programming,0.48,2,6,1.0,44,,
user_056-d18-e032,user_056,2026-06-19,18,study,pandas,Pandas DataFrames,data,0.38,2,3,0.0,24,,
user_056-d19-e033,user_056,2026-06-20,19,quiz,oop,Object-Oriented Programming,programming,0.48,1,7,1.0,,85,1
user_056-d19-e034,user_056,2026-06-20,19,study,pandas,Pandas DataFrames,data,0.38,1,4,0.0,39,,
user_056-d20-e035,user_056,2026-06-21,20,quiz,sql-joins,SQL Joins,data,0.42,8,10,0.667,,53,0
user_056-d20-e036,user_056,2026-06-21,20,study,oop,Object-Oriented Programming,programming,0.48,1,8,1.0,9,,
user_056-d21-e037,user_056,2026-06-22,21,quiz,pandas,Pandas DataFrames,data,0.38,2,5,0.0,,27,0
user_056-d21-e038,user_056,2026-06-22,21,study,oop,Object-Oriented Programming,programming,0.48,1,9,1.0,30,,
user_056-d21-e039,user_056,2026-06-22,21,study,rag,Retrieval-Augmented Generation,ai,0.62,3,6,0.333,13,,
user_056-d22-e040,user_056,2026-06-23,22,study,sql-joins,SQL Joins,data,0.42,2,11,0.5,40,,
user_056-d22-e041,user_056,2026-06-23,22,quiz,pandas,Pandas DataFrames,data,0.38,1,6,0.0,,98,1
user_056-d22-e042,user_056,2026-06-23,22,study,pandas,Pandas DataFrames,data,0.38,0,7,0.333,41,,
user_056-d23-e043,user_056,2026-06-24,23,study,linear-regression,Linear Regression,machine-learning,0.5,0,0,0.0,42,,
user_056-d23-e044,user_056,2026-06-24,23,study,pandas,Pandas DataFrames,data,0.38,1,8,0.333,14,,
user_056-d24-e045,user_056,2026-06-25,24,quiz,pandas,Pandas DataFrames,data,0.38,1,9,0.333,,79,1
user_056-d24-e046,user_056,2026-06-25,24,quiz,rag,Retrieval-Augmented Generation,ai,0.62,3,7,0.333,,87,1
user_056-d25-e047,user_056,2026-06-26,25,quiz,classification,Classification Metrics,machine-learning,0.52,23,1,0.0,,28,0
user_056-d26-e048,user_056,2026-06-27,26,study,sql-joins,SQL Joins,data,0.42,4,12,0.5,43,,
user_056-d26-e049,user_056,2026-06-27,26,quiz,pandas,Pandas DataFrames,data,0.38,2,10,0.5,,77,1
user_056-d28-e050,user_056,2026-06-29,28,quiz,pandas,Pandas DataFrames,data,0.38,2,11,0.6,,35,0
user_056-d29-e051,user_056,2026-06-30,29,study,rag,Retrieval-Augmented Generation,ai,0.62,5,8,0.5,20,,
user_057-d00-e001,user_057,2026-06-01,0,study,classification,Classification Metrics,machine-learning,0.52,0,0,0.0,28,,
user_057-d03-e002,user_057,2026-06-04,3,study,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,0,0,0.0,38,,
user_057-d04-e003,user_057,2026-06-05,4,study,statistics,Statistics Fundamentals,data-science,0.55,0,0,0.0,42,,
user_057-d05-e004,user_057,2026-06-06,5,quiz,statistics,Statistics Fundamentals,data-science,0.55,1,1,0.0,,66,0
user_057-d05-e005,user_057,2026-06-06,5,quiz,classification,Classification Metrics,machine-learning,0.52,5,1,0.0,,83,1
user_057-d07-e006,user_057,2026-06-08,7,study,oop,Object-Oriented Programming,programming,0.48,0,0,0.0,26,,
user_057-d07-e007,user_057,2026-06-08,7,study,statistics,Statistics Fundamentals,data-science,0.55,2,2,0.0,31,,
user_057-d08-e008,user_057,2026-06-09,8,study,rag,Retrieval-Augmented Generation,ai,0.62,0,0,0.0,35,,
user_057-d09-e009,user_057,2026-06-10,9,quiz,classification,Classification Metrics,machine-learning,0.52,4,2,1.0,,36,0
user_057-d10-e010,user_057,2026-06-11,10,quiz,classification,Classification Metrics,machine-learning,0.52,1,3,0.5,,78,1
user_057-d10-e011,user_057,2026-06-11,10,study,oop,Object-Oriented Programming,programming,0.48,3,1,0.0,39,,
user_057-d11-e012,user_057,2026-06-12,11,study,classification,Classification Metrics,machine-learning,0.52,1,4,0.667,39,,
user_057-d12-e013,user_057,2026-06-13,12,study,classification,Classification Metrics,machine-learning,0.52,1,5,0.667,32,,
user_057-d12-e014,user_057,2026-06-13,12,study,statistics,Statistics Fundamentals,data-science,0.55,5,3,0.0,14,,
user_057-d13-e015,user_057,2026-06-14,13,study,sql-joins,SQL Joins,data,0.42,0,0,0.0,31,,
user_057-d13-e016,user_057,2026-06-14,13,study,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,10,1,0.0,33,,
user_057-d14-e017,user_057,2026-06-15,14,quiz,oop,Object-Oriented Programming,programming,0.48,4,2,0.0,,53,0
user_057-d14-e018,user_057,2026-06-15,14,quiz,oop,Object-Oriented Programming,programming,0.48,0,3,0.0,,99,1
user_057-d15-e019,user_057,2026-06-16,15,study,pandas,Pandas DataFrames,data,0.38,0,0,0.0,44,,
user_057-d16-e020,user_057,2026-06-17,16,study,classification,Classification Metrics,machine-learning,0.52,4,6,0.667,34,,
user_057-d17-e021,user_057,2026-06-18,17,study,classification,Classification Metrics,machine-learning,0.52,1,7,0.667,30,,
user_057-d17-e022,user_057,2026-06-18,17,study,sql-joins,SQL Joins,data,0.42,4,1,0.0,11,,
user_057-d17-e023,user_057,2026-06-18,17,quiz,classification,Classification Metrics,machine-learning,0.52,0,8,0.667,,92,1
user_057-d18-e024,user_057,2026-06-19,18,quiz,classification,Classification Metrics,machine-learning,0.52,1,9,0.75,,99,1
user_057-d18-e025,user_057,2026-06-19,18,quiz,rag,Retrieval-Augmented Generation,ai,0.62,10,1,0.0,,59,0
user_057-d19-e026,user_057,2026-06-20,19,study,pandas,Pandas DataFrames,data,0.38,4,1,0.0,27,,
user_057-d19-e027,user_057,2026-06-20,19,quiz,statistics,Statistics Fundamentals,data-science,0.55,7,4,0.0,,51,0
user_057-d20-e028,user_057,2026-06-21,20,study,pandas,Pandas DataFrames,data,0.38,1,2,0.0,39,,
user_057-d20-e029,user_057,2026-06-21,20,quiz,oop,Object-Oriented Programming,programming,0.48,6,4,0.5,,30,0
user_057-d21-e030,user_057,2026-06-22,21,study,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,8,2,0.0,40,,
user_057-d22-e031,user_057,2026-06-23,22,study,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,1,3,0.0,33,,
user_057-d22-e032,user_057,2026-06-23,22,study,statistics,Statistics Fundamentals,data-science,0.55,3,5,0.0,13,,
user_057-d23-e033,user_057,2026-06-24,23,study,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,1,4,0.0,24,,
user_057-d23-e034,user_057,2026-06-24,23,study,classification,Classification Metrics,machine-learning,0.52,5,10,0.8,33,,
user_057-d24-e035,user_057,2026-06-25,24,study,classification,Classification Metrics,machine-learning,0.52,1,11,0.8,13,,
user_057-d25-e036,user_057,2026-06-26,25,study,statistics,Statistics Fundamentals,data-science,0.55,3,6,0.0,17,,
user_057-d26-e037,user_057,2026-06-27,26,study,oop,Object-Oriented Programming,programming,0.48,6,5,0.333,22,,
user_057-d26-e038,user_057,2026-06-27,26,study,sql-joins,SQL Joins,data,0.42,9,2,0.0,21,,
user_057-d27-e039,user_057,2026-06-28,27,quiz,statistics,Statistics Fundamentals,data-science,0.55,2,7,0.0,,89,1
user_057-d28-e040,user_057,2026-06-29,28,study,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,5,5,0.0,19,,
user_057-d29-e041,user_057,2026-06-30,29,quiz,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,1,6,0.0,,67,0
user_057-d29-e042,user_057,2026-06-30,29,quiz,classification,Classification Metrics,machine-learning,0.52,5,12,0.8,,86,1
user_057-d29-e043,user_057,2026-06-30,29,study,sql-joins,SQL Joins,data,0.42,3,3,0.0,30,,
user_058-d00-e001,user_058,2026-06-01,0,study,oop,Object-Oriented Programming,programming,0.48,0,0,0.0,28,,
user_058-d00-e002,user_058,2026-06-01,0,study,oop,Object-Oriented Programming,programming,0.48,0,1,0.0,30,,
user_058-d00-e003,user_058,2026-06-01,0,study,classification,Classification Metrics,machine-learning,0.52,0,0,0.0,43,,
user_058-d01-e004,user_058,2026-06-02,1,study,prompt-engineering,Prompt Engineering,ai,0.35,0,0,0.0,44,,
user_058-d01-e005,user_058,2026-06-02,1,study,rag,Retrieval-Augmented Generation,ai,0.62,0,0,0.0,36,,
user_058-d01-e006,user_058,2026-06-02,1,study,sql-joins,SQL Joins,data,0.42,0,0,0.0,12,,
user_058-d02-e007,user_058,2026-06-03,2,study,oop,Object-Oriented Programming,programming,0.48,2,2,0.0,11,,
user_058-d02-e008,user_058,2026-06-03,2,quiz,rag,Retrieval-Augmented Generation,ai,0.62,1,1,0.0,,96,1
user_058-d02-e009,user_058,2026-06-03,2,study,classification,Classification Metrics,machine-learning,0.52,2,1,0.0,24,,
user_058-d03-e010,user_058,2026-06-04,3,study,classification,Classification Metrics,machine-learning,0.52,1,2,0.0,35,,
user_058-d03-e011,user_058,2026-06-04,3,study,pandas,Pandas DataFrames,data,0.38,0,0,0.0,33,,
user_058-d03-e012,user_058,2026-06-04,3,study,sql-joins,SQL Joins,data,0.42,2,1,0.0,27,,
user_058-d04-e013,user_058,2026-06-05,4,quiz,oop,Object-Oriented Programming,programming,0.48,2,3,0.0,,92,1
user_058-d05-e014,user_058,2026-06-06,5,study,fastapi,FastAPI Backend,backend,0.4,0,0,0.0,11,,
user_058-d05-e015,user_058,2026-06-06,5,study,prompt-engineering,Prompt Engineering,ai,0.35,4,1,0.0,12,,
user_058-d05-e016,user_058,2026-06-06,5,study,oop,Object-Oriented Programming,programming,0.48,1,4,1.0,18,,
user_058-d06-e017,user_058,2026-06-07,6,quiz,oop,Object-Oriented Programming,programming,0.48,1,5,1.0,,31,0
user_058-d06-e018,user_058,2026-06-07,6,quiz,sql-joins,SQL Joins,data,0.42,3,2,0.0,,26,0
user_058-d07-e019,user_058,2026-06-08,7,study,classification,Classification Metrics,machine-learning,0.52,4,3,0.0,34,,
user_058-d07-e020,user_058,2026-06-08,7,study,sql-joins,SQL Joins,data,0.42,1,3,0.0,29,,
user_058-d07-e021,user_058,2026-06-08,7,study,prompt-engineering,Prompt Engineering,ai,0.35,2,2,0.0,35,,
user_058-d08-e022,user_058,2026-06-09,8,study,pandas,Pandas DataFrames,data,0.38,5,1,0.0,20,,
user_058-d08-e023,user_058,2026-06-09,8,quiz,classification,Classification Metrics,machine-learning,0.52,1,4,0.0,,99,1
user_058-d08-e024,user_058,2026-06-09,8,study,prompt-engineering,Prompt Engineering,ai,0.35,1,3,0.0,11,,
user_058-d09-e025,user_058,2026-06-10,9,study,prompt-engineering,Prompt Engineering,ai,0.35,1,4,0.0,8,,
user_058-d09-e026,user_058,2026-06-10,9,study,prompt-engineering,Prompt Engineering,ai,0.35,0,5,0.0,28,,
user_058-d09-e027,user_058,2026-06-10,9,quiz,fastapi,FastAPI Backend,backend,0.4,4,1,0.0,,43,0
